Herd,Location,Source,Year,Population,SE,Subspecies,Ecotype,Latitude,Longitude,NAO,PDO,AO,AMO,ENSO,Wolves?,Predators,Biome (S/W),Semi-Domestic?,Note,Harvest,Annual Precip (?),Temps (?),Max Range Size (km^2)
Aasiaat,Greenland,,1976,1983,NA,R. t. groenlandicus,Insular,68,-51.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Aasiaat,Greenland,,1977,1017,NA,R. t. groenlandicus,Insular,68,-51.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Aasiaat,Greenland,,1978,593,NA,R. t. groenlandicus,Insular,68,-51.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Aasiaat,Greenland,,1979,1559,NA,R. t. groenlandicus,Insular,68,-51.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Aasiaat,Greenland,,1980,1495,NA,R. t. groenlandicus,Insular,68,-51.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Aasiaat,Greenland,,1981,1783,NA,R. t. groenlandicus,Insular,68,-51.8,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1912,212,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1913,220,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1914,147,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1915,146,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1916,59,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1917,86,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1918,68,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1919,56,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1920,85,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1921,51,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1922,22,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1923,34,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1924,47,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1925,51,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1926,37,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1927,69,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1928,41,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1929,31,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1930,34,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1931,31,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1932,32,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1933,29,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1934,34,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1935,34,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1936,34,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1937,32,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1938,32,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1939,25,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1940,27,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1941,24,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1942,27,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1943,27,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1944,31,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1945,31,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1946,31,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1947,29,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1948,25,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1949,34,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1950,20,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1951,32,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1952,32,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1953,31,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1954,31,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1955,31,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1956,25,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Upernavik,Greenland,,1957,29,NA,R. t. groenlandicus,Insular,72.7,-54.6,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1954,43,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1955,79,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1956,57,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1957,64,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1958,121,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1959,86,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1960,89,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1961,100,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1962,57,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1963,51,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1964,61,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1965,71,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1966,100,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1967,97,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1968,171,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1969,50,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1970,43,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1971,57,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1972,86,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1973,204,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1974,NA,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,See graph,,,,
Qeqer,Greenland,,1975,157,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1976,71,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Qeqer,Greenland,,1977,271,NA,R. t. groenlandicus,Insular,63.1,-50,,,,,,0,0,Tundra/Tundra,0,,,,,
Alakyla,Finland,,1968,1,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,Finland is density,,,,
Alakyla,Finland,,1969,0.8,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1970,0.8,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1971,0.9,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1972,1,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1973,1,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1974,0.8,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1975,0.8,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1976,0.9,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1977,1.1,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1978,1,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1979,1.2,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1980,1.4,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1981,1.2,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1982,1.4,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1983,1.6,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1984,1.8,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1985,1.7,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1986,1.9,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1987,1.6,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1988,1.7,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1989,1.8,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Alakyla,Finland,,1990,1.7,NA,R. t. tarandus,Domestic,67.5,24.9,,,,,,0,1,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1968,0.9,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1969,1.1,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1970,0.9,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1971,1,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1972,0.8,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1973,0.9,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1974,0.4,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1975,0.4,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1976,0.6,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1977,0.6,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1978,0.8,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1979,0.8,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1980,1,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1981,1.5,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1982,1.8,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1983,2,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1984,2.5,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1985,2.4,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1986,2.7,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1987,3.1,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1988,2.5,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1989,3.8,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Muotkatunturi,Finland,,1990,3.3,NA,R. t. tarandus,Domestic,68,28,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1968,2.2,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1969,1.7,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1970,2.3,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1971,2.8,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1972,2.5,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1973,1.8,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1974,1.3,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1975,1.6,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1976,1.9,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1977,2.6,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1978,2.9,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1979,2,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1980,2.4,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1981,2.7,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1982,2.6,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1983,3.3,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1984,3.7,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1985,3.9,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1986,3.4,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1987,4.1,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1988,4.1,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1989,3.4,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Kaldoaivi,Finland,,1990,3.3,NA,R. t. tarandus,Domestic,69.6,27.6,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1968,1.2,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,Mark's latitude was 68.5 but that is off,,,,
Palojarvi,Finland,,1969,1.3,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1970,1,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1971,1.1,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1972,0.9,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1973,1.2,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1974,0.8,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1975,0.9,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1976,1,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1977,1,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1978,1,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1979,1.1,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1980,0.8,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1981,1,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1982,1,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1983,1.2,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1984,1.4,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1985,1.2,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1986,1.3,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1987,1.4,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1988,1.4,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1989,1.2,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,,,,,
Palojarvi,Finland,,1990,1.4,NA,R. t. tarandus,Domestic,66.5,24.8,,,,,,1,2,Taiga/Taiga,1,Domestic because herd has been domesticated for a long time,,,,
Adak Island,Alaska,,1958,10,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,No predators. Not sure why Mark's data says there is ,,,,
Adak Island,Alaska,,1959,23,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1960,NA,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1961,NA,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1962,36,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1963,43,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1964,65,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1965,87,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1966,106,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1967,126,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1968,163,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1969,167,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1970,214,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1971,230,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1972,347,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1973,230,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1974,NA,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,,1975,NA,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1976,223,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1977,214,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1978,233,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1979,276,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
Adak Island,Alaska,http://www.adfg.alaska.gov/static/home/library/pdfs/wildlife/research_pdfs/wtb_2016_16_valkenburg_et_al_delta_caribou.pdf,1980,297,NA,R. t. granti,Insular,51.85,-176.5,,,,,,0,0,Tundra/Tundra,0,,,,,
